"","timestamp","open","high","low","close","volume"
"1",2025-03-11 09:30:00,559.4,560.23,558.53,558.97,1647478
"2",2025-03-11 09:35:00,558.98,560.82,558.3,560.71,1287758
"3",2025-03-11 09:40:00,560.73,560.97,559.24,560.7,1064323
"4",2025-03-11 09:45:00,560.68,561.69,559.62,561.522,1063412
"5",2025-03-11 09:50:00,561.52,561.74,559.51,559.84,975302
"6",2025-03-11 09:55:00,559.81,560.32,559.36,559.79,636360
"7",2025-03-11 10:00:00,559.75,562.12,556.32,556.995,2870256
"8",2025-03-11 10:05:00,556.99,560,556.88,559.72,1538393
"9",2025-03-11 10:10:00,559.71,559.9,557.62,557.93,837911
"10",2025-03-11 10:15:00,557.95,558.86,556.96,558.185,934896
"11",2025-03-11 10:20:00,558.13,558.56,556.51,557.05,755774
"12",2025-03-11 10:25:00,557.1,557.19,555.65,555.9858,1295870
"13",2025-03-11 10:30:00,555.95,557.24,555.8,556.11,856132
"14",2025-03-11 10:35:00,556.12,556.53,554.33,554.73,1061747
"15",2025-03-11 10:40:00,554.75,555.8699,554.05,555.265,1065491
"16",2025-03-11 10:45:00,555.22,556.1,554.52,554.99,1106661
"17",2025-03-11 10:50:00,554.92,557.04,554.63,557.01,931484
"18",2025-03-11 10:55:00,557.01,557.03,554.655,554.77,833774
"19",2025-03-11 11:00:00,554.74,555.84,554.17,554.93,923872
"20",2025-03-11 11:05:00,554.88,558.19,554.76,558.03,894965
"21",2025-03-11 11:10:00,557.98,558.86,557.34,557.9,1010088
"22",2025-03-11 11:15:00,557.9106,558.77,557.7601,558.39,819396
"23",2025-03-11 11:20:00,558.39,558.71,557.07,557.29,836868
"24",2025-03-11 11:25:00,557.27,558.5,556.97,557.17,701760
"25",2025-03-11 11:30:00,557.1,558.74,556.86,558.17,555465
"26",2025-03-11 11:35:00,558.14,558.56,557.16,558.4407,459889
"27",2025-03-11 11:40:00,558.5,559.98,558.41,559.37,682441
"28",2025-03-11 11:45:00,559.34,559.59,558.22,559.27,494048
"29",2025-03-11 11:50:00,559.32,559.5,558.36,559.06,514624
"30",2025-03-11 11:55:00,559.06,559.23,556.94,557.17,659231
"31",2025-03-11 12:00:00,557.15,557.65,556.52,556.98,621867
"32",2025-03-11 12:05:00,556.92,557.15,555.76,556.1,596712
"33",2025-03-11 12:10:00,556.09,556.16,554.75,554.97,634225
"34",2025-03-11 12:15:00,554.97,555.73,554.83,555.53,535697
"35",2025-03-11 12:20:00,555.52,556.42,555.29,555.93,431676
"36",2025-03-11 12:25:00,555.97,556.58,555.67,555.81,291169
"37",2025-03-11 12:30:00,555.85,556.69,555.68,556.43,485758
"38",2025-03-11 12:35:00,556.39,556.93,555.34,555.51,441617
"39",2025-03-11 12:40:00,555.52,556.62,554.84,555.2681,585854
"40",2025-03-11 12:45:00,555.3,555.89,555.09,555.66,314251
"41",2025-03-11 12:50:00,555.61,555.82,554.1,554.59,467684
"42",2025-03-11 12:55:00,554.57,555.01,553.57,554.32,1281544
"43",2025-03-11 13:00:00,554.3199,554.355,553.39,553.7067,2327330
"44",2025-03-11 13:05:00,553.6597,553.96,553.22,553.7,393275
"45",2025-03-11 13:10:00,553.72,554.02,553.22,553.38,469461
"46",2025-03-11 13:15:00,553.42,554.27,553.12,553.6,482765
"47",2025-03-11 13:20:00,553.61,553.95,552.1,552.84,841084
"48",2025-03-11 13:25:00,552.86,553.02,552.04,552.2,570128
"49",2025-03-11 13:30:00,552.16,553.32,552.02,552.565,1071301
"50",2025-03-11 13:35:00,552.54,553.15,552.17,552.89,755525
"51",2025-03-11 13:40:00,552.97,553.86,552.87,553.86,680794
"52",2025-03-11 13:45:00,553.8,555.39,553.5952,554.74,777388
"53",2025-03-11 13:50:00,554.7,555.32,554.19,554.77,565210
"54",2025-03-11 13:55:00,554.81,554.86,553.23,554.28,603428
"55",2025-03-11 14:00:00,554.26,557.02,554.14,556.365,1198591
"56",2025-03-11 14:05:00,556.365,557.32,555.75,556.65,776349
"57",2025-03-11 14:10:00,556.6421,557.87,556.6,557.79,793801
"58",2025-03-11 14:15:00,557.81,557.85,556.93,557.65,750288
"59",2025-03-11 14:20:00,557.64,559.32,557.3814,558.43,879266
"60",2025-03-11 14:25:00,558.37,558.99,557.95,558.44,535655
"61",2025-03-11 14:30:00,558.41,558.61,557.35,557.765,581225
