"","timestamp","open","high","low","close","volume"
"1",2025-03-11 04:00:00,559.0792,560.3155,558.5907,560.0662,5142
"2",2025-03-11 04:01:00,560.1759,560.2856,559.9566,560.156,3285
"3",2025-03-11 04:02:00,560.0064,560.1061,559.6276,559.827,11684
"4",2025-03-11 04:03:00,559.8967,560.3155,559.8967,559.9665,2348
"5",2025-03-11 04:04:00,560.1061,560.1759,559.8469,560.0064,1233
"6",2025-03-11 04:05:00,560.0961,560.1061,559.7572,560.0662,2452
"7",2025-03-11 04:06:00,560.0862,560.2258,559.807,560.0762,759
"8",2025-03-11 04:07:00,560.0264,560.2756,559.8668,560.2457,386
"9",2025-03-11 04:08:00,560.3155,560.4152,560.0463,560.0563,3259
"10",2025-03-11 04:09:00,560.136,560.2158,560.0563,560.1161,138
"11",2025-03-11 04:10:00,560.146,560.5847,560.146,560.4052,4583
"12",2025-03-11 04:11:00,560.3155,560.6146,560.2756,560.6146,780
"13",2025-03-11 04:12:00,560.5348,560.7143,560.5348,560.5747,941
"14",2025-03-11 04:13:00,560.5946,560.6345,560.465,560.5049,1877
"15",2025-03-11 04:14:00,560.5946,560.8339,560.5548,560.7941,5831
"16",2025-03-11 04:15:00,560.7342,560.8938,560.6046,560.6943,732
"17",2025-03-11 04:16:00,560.7143,560.7243,560.4551,560.4551,531
"18",2025-03-11 04:17:00,560.4252,560.475,560.2357,560.475,579
"19",2025-03-11 04:18:00,560.6146,560.7542,560.5448,560.7143,438
"20",2025-03-11 04:19:00,560.6345,560.6644,560.475,560.5049,863
"21",2025-03-11 04:20:00,560.4152,560.5348,560.3055,560.5049,560
"22",2025-03-11 04:21:00,560.5747,560.6146,560.2656,560.2656,915
"23",2025-03-11 04:22:00,560.2656,560.3753,560.2158,560.3554,1620
"24",2025-03-11 04:23:00,560.5448,560.7143,560.4451,560.4451,1111
"25",2025-03-11 04:24:00,560.5647,560.7542,560.5049,560.7542,609
"26",2025-03-11 04:25:00,560.7342,561.0533,560.7243,560.9935,1028
"27",2025-03-11 04:26:00,560.9336,561.0234,560.8738,561.0234,346
"28",2025-03-11 04:27:00,560.9436,561.0732,560.9037,560.9037,1849
"29",2025-03-11 04:28:00,560.9336,561.1031,560.9336,560.9935,1241
"30",2025-03-11 04:29:00,560.9935,561.0732,560.9935,561.0234,512
"31",2025-03-11 04:30:00,561.0134,561.1031,560.8738,561.0134,1241
"32",2025-03-11 04:31:00,561.0632,561.0832,560.6545,560.8539,989
"33",2025-03-11 04:32:00,560.804,560.8539,560.7741,560.7941,1690
"34",2025-03-11 04:33:00,560.814,560.814,560.5149,560.6445,412
"35",2025-03-11 04:34:00,560.5249,560.9137,560.5249,560.9137,3111
"36",2025-03-11 04:35:00,561.0034,561.0433,560.8738,560.9436,1415
"37",2025-03-11 04:36:00,560.9137,560.9137,560.7243,560.824,640
"38",2025-03-11 04:37:00,560.7542,560.9536,560.7243,560.9536,453
"39",2025-03-11 04:38:00,560.9436,560.9635,560.824,560.8439,595
"40",2025-03-11 04:39:00,560.8738,560.9037,560.7342,560.8439,3675
"41",2025-03-11 04:40:00,560.7741,560.8638,560.7143,560.7143,487
"42",2025-03-11 04:41:00,560.6046,560.6943,560.5946,560.6345,738
"43",2025-03-11 04:42:00,560.4949,560.6943,560.4451,560.5647,744
"44",2025-03-11 04:43:00,560.6545,560.6744,560.5049,560.6545,623
"45",2025-03-11 04:44:00,560.6246,560.6445,560.6246,560.6345,112
"46",2025-03-11 04:45:00,560.814,560.9835,560.814,560.9835,309
"47",2025-03-11 04:46:00,560.9137,560.9137,560.7342,560.804,538
"48",2025-03-11 04:47:00,560.824,560.824,560.485,560.485,373
"49",2025-03-11 04:48:00,560.6246,560.9137,560.6146,560.9137,535
"50",2025-03-11 04:49:00,560.9037,560.9436,560.804,560.804,1192
"51",2025-03-11 04:50:00,560.804,560.8539,560.6046,560.6046,206
"52",2025-03-11 04:51:00,560.6744,560.6744,560.5448,560.5946,1461
"53",2025-03-11 04:52:00,560.6246,560.804,560.6246,560.804,82
"54",2025-03-11 04:53:00,560.8638,560.9635,560.8539,560.8539,163
"55",2025-03-11 04:54:00,560.7641,560.9536,560.7043,560.9536,202
"56",2025-03-11 04:55:00,560.9137,561.0034,560.8938,560.8938,414
"57",2025-03-11 04:56:00,560.8938,560.9336,560.7243,560.7542,674
"58",2025-03-11 04:57:00,560.9436,561.1629,560.9237,561.0632,3901
"59",2025-03-11 04:58:00,561.1231,561.1231,560.9735,561.0533,183
"60",2025-03-11 04:59:00,561.153,561.153,561.0333,561.143,458
"61",2025-03-11 05:00:00,561.1231,561.4222,561.0832,561.3025,4652
"62",2025-03-11 05:01:00,561.2726,561.3025,561.0034,561.0533,1007
"63",2025-03-11 05:02:00,561.0732,561.1729,561.0234,561.0433,1354
"64",2025-03-11 05:03:00,561.0732,561.1131,560.9336,561.0333,1687
"65",2025-03-11 05:04:00,561.0234,561.3424,560.9336,561.3424,2613
"66",2025-03-11 05:05:00,561.3025,561.4421,561.3025,561.3723,452
"67",2025-03-11 05:06:00,561.3723,561.4321,561.2527,561.2527,1567
"68",2025-03-11 05:07:00,561.2427,561.2427,560.9735,561.0134,1231
"69",2025-03-11 05:08:00,561.0234,561.0433,560.814,560.8838,2366
"70",2025-03-11 05:09:00,560.8339,560.8638,560.6943,560.7542,5274
"71",2025-03-11 05:10:00,560.7841,560.7841,560.5448,560.6943,3162
"72",2025-03-11 05:11:00,560.7641,560.9536,560.6744,560.9137,4869
"73",2025-03-11 05:12:00,560.9835,560.9835,560.5847,560.6545,2751
"74",2025-03-11 05:13:00,560.6246,560.9735,560.5747,560.9735,2261
"75",2025-03-11 05:14:00,561.0034,561.0034,560.8738,560.8738,301
"76",2025-03-11 05:15:00,560.9137,561.0632,560.8838,561.0234,604
"77",2025-03-11 05:16:00,560.9835,561.153,560.9835,561.0433,718
"78",2025-03-11 05:17:00,561.0832,561.1829,561.0034,561.0234,174
"79",2025-03-11 05:18:00,561.0034,561.0034,560.824,560.8638,45
"80",2025-03-11 05:19:00,560.824,560.9436,560.7641,560.9436,6308
"81",2025-03-11 05:20:00,560.9635,561.2527,560.9635,561.2228,2313
"82",2025-03-11 05:21:00,561.1629,561.1629,561.0034,561.0034,337
"83",2025-03-11 05:22:00,561.0533,561.0533,560.7342,560.8339,5245
"84",2025-03-11 05:23:00,560.7542,560.804,560.6644,560.804,3323
"85",2025-03-11 05:24:00,560.8339,561.0034,560.814,561.0034,660
