"","timestamp","open","high","low","close","volume"
"1",2025-03-10 04:00:00,572.1898,572.1898,570.4351,570.4351,5079
"2",2025-03-10 04:05:00,570.4251,570.7043,570.0363,570.1659,3681
"3",2025-03-10 04:10:00,570.0662,570.3752,569.6873,569.7272,5596
"4",2025-03-10 04:15:00,569.8867,569.9465,569.1988,569.4779,2893
"5",2025-03-10 04:20:00,569.5876,570.0263,569.2885,569.6574,16995
"6",2025-03-10 04:25:00,569.9067,570.0961,569.8369,569.9864,1530
"7",2025-03-10 04:30:00,569.9665,569.9665,569.1888,569.2187,3029
"8",2025-03-10 04:35:00,569.2686,569.2686,568.8299,568.8299,20858
"9",2025-03-10 04:40:00,568.9595,569.2885,568.1918,568.1918,8181
"10",2025-03-10 04:45:00,568.3414,568.461,567.8429,568.2915,16674
"11",2025-03-10 04:50:00,568.3214,568.6604,567.6036,567.6933,3764
"12",2025-03-10 04:55:00,567.7531,567.793,567.0453,567.4042,15448
"13",2025-03-10 05:00:00,567.2147,567.8329,567.0453,567.5836,8124
"14",2025-03-10 05:05:00,567.7332,568.2815,567.5039,567.8927,6763
"15",2025-03-10 05:10:00,567.8528,567.9226,567.2347,567.4141,4024
"16",2025-03-10 05:15:00,567.4141,568.5607,567.4141,568.4112,7604
"17",2025-03-10 05:20:00,568.3214,568.9495,568.2915,568.8698,6174
"18",2025-03-10 05:25:00,568.8997,569.1888,568.6704,568.7501,3699
"19",2025-03-10 05:30:00,568.79,569.3184,568.79,569.1888,3509
"20",2025-03-10 05:35:00,569.119,569.3184,569.0492,569.139,2618
"21",2025-03-10 05:40:00,569.119,569.787,569.119,569.6076,3636
"22",2025-03-10 05:45:00,569.5776,569.8169,569.3982,569.5378,2712
"23",2025-03-10 05:50:00,569.5876,569.6973,568.3812,568.451,6454
"24",2025-03-10 05:55:00,568.5607,568.9495,568.132,568.6205,9567
"25",2025-03-10 06:00:00,568.7402,569.139,568.6405,569.0293,5058
"26",2025-03-10 06:05:00,568.9196,569.0393,568.2815,568.3214,29320
"27",2025-03-10 06:10:00,568.3912,568.79,568.2516,568.451,2176
"28",2025-03-10 06:15:00,568.3912,568.5308,567.9725,568.2915,4772
"29",2025-03-10 06:20:00,568.2915,568.4909,567.9126,567.9625,2832
"30",2025-03-10 06:25:00,568.0024,568.4012,568.0024,568.0921,3328
"31",2025-03-10 06:30:00,568.1918,568.6405,568.142,568.2716,3890
"32",2025-03-10 06:35:00,568.3115,568.3115,567.9126,567.9126,3496
"33",2025-03-10 06:40:00,567.9426,568.0722,567.5338,567.6135,11615
"34",2025-03-10 06:45:00,567.6933,567.8628,567.3543,567.5637,17267
"35",2025-03-10 06:50:00,567.5936,568.142,567.5936,567.8329,6491
"36",2025-03-10 06:55:00,567.793,567.9226,567.5637,567.6734,12814
"37",2025-03-10 07:00:00,567.6534,568.4012,567.2945,567.3344,46158
"38",2025-03-10 07:05:00,567.3643,568.2117,567.0951,568.132,9010
"39",2025-03-10 07:10:00,568.1918,568.3613,567.9525,568.2018,18790
"40",2025-03-10 07:15:00,568.2018,568.5208,567.8827,568.3613,10410
"41",2025-03-10 07:20:00,568.2915,568.9097,568.2417,568.9097,18070
"42",2025-03-10 07:25:00,568.8897,569.0293,568.6305,568.7003,15875
"43",2025-03-10 07:30:00,568.7003,568.8598,568.1918,568.1918,9921
"44",2025-03-10 07:35:00,568.1519,568.2317,567.8927,567.9725,6129
"45",2025-03-10 07:40:00,567.9326,568.0123,567.5836,567.8329,13393
"46",2025-03-10 07:45:00,567.8429,568.1619,567.464,567.464,37068
"47",2025-03-10 07:50:00,567.5138,567.6235,567.2945,567.2945,26735
"48",2025-03-10 07:55:00,567.3444,567.5338,566.9256,567.3244,61586
