"","timestamp","open","high","low","close","volume"
"1",2025-03-10 08:00:00,257.4888,257.4888,257.4888,257.4888,5
"2",2025-03-10 09:30:00,249.3136,249.3136,249.3136,249.3136,1291
"3",2025-03-10 09:40:00,249.9915,250.156,249.9915,250.156,384
"4",2025-03-10 09:50:00,249.8719,249.8719,249.8719,249.8719,298
"5",2025-03-10 10:10:00,248.9247,248.9397,248.9198,248.9397,697
"6",2025-03-10 10:15:00,248.9048,248.9048,248.9048,248.9048,548
"7",2025-03-10 10:25:00,248.6356,248.6356,248.5957,248.5957,298
"8",2025-03-10 10:35:00,248.1172,248.1172,248.1172,248.1172,226
"9",2025-03-10 10:45:00,247.9387,248.1353,247.9179,248.1353,579
"10",2025-03-10 10:55:00,247.6187,247.6827,247.6187,247.6827,369
"11",2025-03-10 11:05:00,248.0906,248.0906,248.0906,248.0906,102
"12",2025-03-10 11:10:00,248.4911,248.506,248.4911,248.506,300
"13",2025-03-10 11:20:00,248.3664,248.3664,248.3664,248.3664,105
"14",2025-03-10 11:25:00,248.4661,248.4861,248.4661,248.4661,870
"15",2025-03-10 11:30:00,248.7453,248.7453,248.7453,248.7453,479
"16",2025-03-10 11:45:00,248.2568,248.3664,248.2568,248.3664,500
"17",2025-03-10 11:55:00,248.0905,248.0905,248.0125,248.0125,485
"18",2025-03-10 12:00:00,248.1056,248.1056,248.1056,248.1056,172
"19",2025-03-10 12:05:00,247.9377,247.9377,247.7499,247.7499,515
"20",2025-03-10 12:10:00,247.9876,247.9876,247.9876,247.9876,162
"21",2025-03-10 12:15:00,247.8281,247.8281,247.5287,247.5287,1318
"22",2025-03-10 12:20:00,247.4774,247.4774,247.4774,247.4774,168
"23",2025-03-10 12:25:00,247.7084,247.8879,247.7084,247.8879,1280
"24",2025-03-10 12:40:00,247.7782,247.7782,247.7782,247.7782,100
"25",2025-03-10 12:45:00,247.6985,247.6985,247.6985,247.6985,576
"26",2025-03-10 12:50:00,247.7401,247.7401,247.7401,247.7401,166
"27",2025-03-10 13:00:00,247.519,247.519,247.3553,247.3553,317
"28",2025-03-10 13:05:00,246.9109,246.9109,246.9109,246.9109,122
"29",2025-03-10 13:20:00,247.3595,247.3695,247.3595,247.3695,404
"30",2025-03-10 13:35:00,246.7073,246.7073,246.4174,246.4473,1085
"31",2025-03-10 13:45:00,246.6516,246.6516,246.6516,246.6516,136
"32",2025-03-10 13:50:00,246.2528,246.2528,246.2528,246.2528,1052
"33",2025-03-10 13:55:00,246.567,246.567,246.233,246.233,631
"34",2025-03-10 14:00:00,246.2877,246.2877,246.2877,246.2877,128
"35",2025-03-10 14:10:00,246.2837,246.4323,246.2329,246.4323,1541
"36",2025-03-10 14:45:00,245.7643,245.7643,245.7643,245.7643,751
"37",2025-03-10 14:50:00,245.6746,245.6746,245.5268,245.5268,341
